Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-05 12:45:00-05:00,181.77999877929688,181.82000732421875,181.77000427246094,181.77999877929688,165843,0.0,0.0
2024-01-05 12:46:00-05:00,181.77999877929688,181.7899932861328,181.6699981689453,181.69000244140625,85079,0.0,0.0
2024-01-05 12:47:00-05:00,181.68980407714844,181.68980407714844,181.58999633789062,181.63009643554688,95404,0.0,0.0
2024-01-05 12:48:00-05:00,181.63999938964844,181.66000366210938,181.5749969482422,181.63999938964844,68061,0.0,0.0
2024-01-05 12:49:00-05:00,181.63870239257812,181.65989685058594,181.5800018310547,181.58999633789062,63515,0.0,0.0
2024-01-05 12:50:00-05:00,181.59500122070312,181.77499389648438,181.5800018310547,181.75,79367,0.0,0.0
2024-01-05 12:51:00-05:00,181.76199340820312,181.86000061035156,181.76199340820312,181.8188018798828,70049,0.0,0.0
2024-01-05 12:52:00-05:00,181.80999755859375,181.82769775390625,181.72430419921875,181.73019409179688,45413,0.0,0.0
2024-01-05 12:53:00-05:00,181.73500061035156,181.8000030517578,181.7100067138672,181.7899932861328,57846,0.0,0.0
2024-01-05 12:54:00-05:00,181.77999877929688,181.7949981689453,181.7449951171875,181.76499938964844,30563,0.0,0.0
2024-01-05 12:55:00-05:00,181.76499938964844,181.77499389648438,181.7100067138672,181.7449951171875,33362,0.0,0.0
2024-01-05 12:56:00-05:00,181.74000549316406,181.7949981689453,181.71499633789062,181.7949981689453,54409,0.0,0.0
2024-01-05 12:57:00-05:00,181.7899932861328,181.7899932861328,181.64500427246094,181.64999389648438,64714,0.0,0.0
2024-01-05 12:58:00-05:00,181.64999389648438,181.72999572753906,181.64500427246094,181.6699981689453,71760,0.0,0.0
2024-01-05 12:59:00-05:00,181.6750030517578,181.6750030517578,181.58999633789062,181.58999633789062,55741,0.0,0.0
2024-01-05 13:00:00-05:00,181.5933074951172,181.60000610351562,181.47500610351562,181.57000732421875,91303,0.0,0.0
2024-01-05 13:01:00-05:00,181.5800018310547,181.60000610351562,181.47000122070312,181.50999450683594,60590,0.0,0.0
2024-01-05 13:02:00-05:00,181.50999450683594,181.52000427246094,181.36500549316406,181.3699951171875,127535,0.0,0.0
2024-01-05 13:03:00-05:00,181.3800048828125,181.38999938964844,181.22999572753906,181.26499938964844,139846,0.0,0.0
2024-01-05 13:04:00-05:00,181.27000427246094,181.33999633789062,181.2100067138672,181.32000732421875,109810,0.0,0.0
2024-01-05 13:05:00-05:00,181.3300018310547,181.4499969482422,181.27999877929688,181.42999267578125,88228,0.0,0.0
2024-01-05 13:06:00-05:00,181.43499755859375,181.47999572753906,181.3800048828125,181.47999572753906,58773,0.0,0.0
2024-01-05 13:07:00-05:00,181.4709930419922,181.5399932861328,181.44000244140625,181.53419494628906,37938,0.0,0.0
2024-01-05 13:08:00-05:00,181.5399932861328,181.61500549316406,181.46499633789062,181.49000549316406,69242,0.0,0.0
2024-01-05 13:09:00-05:00,181.4788055419922,181.49000549316406,181.41209411621094,181.4600067138672,31539,0.0,0.0
2024-01-05 13:10:00-05:00,181.4550018310547,181.55999755859375,181.4398956298828,181.47000122070312,43412,0.0,0.0
2024-01-05 13:11:00-05:00,181.47000122070312,181.5,181.38999938964844,181.4199981689453,57847,0.0,0.0
2024-01-05 13:12:00-05:00,181.4300994873047,181.4600067138672,181.3699951171875,181.3800048828125,43099,0.0,0.0
2024-01-05 13:13:00-05:00,181.3800048828125,181.3800048828125,181.3000030517578,181.3699951171875,78832,0.0,0.0
2024-01-05 13:14:00-05:00,181.39500427246094,181.39999389648438,181.32000732421875,181.3300018310547,80716,0.0,0.0
2024-01-05 13:15:00-05:00,181.34500122070312,181.48829650878906,181.32000732421875,181.46499633789062,72830,0.0,0.0
2024-01-05 13:16:00-05:00,181.4600067138672,181.4600067138672,181.32000732421875,181.32000732421875,66160,0.0,0.0
2024-01-05 13:17:00-05:00,181.32000732421875,181.4149932861328,181.27499389648438,181.38499450683594,77326,0.0,0.0
2024-01-05 13:18:00-05:00,181.3852996826172,181.40499877929688,181.3000030517578,181.30999755859375,81914,0.0,0.0
2024-01-05 13:19:00-05:00,181.30499267578125,181.39999389648438,181.30499267578125,181.38400268554688,57498,0.0,0.0
2024-01-05 13:20:00-05:00,181.38999938964844,181.55999755859375,181.38999938964844,181.5447998046875,115090,0.0,0.0
2024-01-05 13:21:00-05:00,181.5399932861328,181.61000061035156,181.52000427246094,181.52999877929688,69551,0.0,0.0
2024-01-05 13:22:00-05:00,181.52999877929688,181.5800018310547,181.51300048828125,181.5449981689453,51352,0.0,0.0
2024-01-05 13:23:00-05:00,181.5399932861328,181.5800018310547,181.5,181.5399932861328,67168,0.0,0.0
2024-01-05 13:24:00-05:00,181.5399932861328,181.5800018310547,181.50579833984375,181.5500030517578,53973,0.0,0.0
2024-01-05 13:25:00-05:00,181.5399932861328,181.63999938964844,181.52999877929688,181.59500122070312,91887,0.0,0.0
2024-01-05 13:26:00-05:00,181.59109497070312,181.61000061035156,181.55999755859375,181.56500244140625,45671,0.0,0.0
2024-01-05 13:27:00-05:00,181.55999755859375,181.64999389648438,181.50999450683594,181.6300048828125,58043,0.0,0.0
2024-01-05 13:28:00-05:00,181.6300048828125,181.73500061035156,181.6300048828125,181.6999969482422,83590,0.0,0.0
2024-01-05 13:29:00-05:00,181.69000244140625,181.75999450683594,181.6699981689453,181.74000549316406,60140,0.0,0.0
2024-01-05 13:30:00-05:00,181.7449951171875,181.9499969482422,181.7415008544922,181.94000244140625,130319,0.0,0.0
2024-01-05 13:31:00-05:00,181.94000244140625,181.9550018310547,181.85000610351562,181.92010498046875,99694,0.0,0.0
2024-01-05 13:32:00-05:00,181.9250030517578,181.94000244140625,181.8323974609375,181.84500122070312,61258,0.0,0.0
2024-01-05 13:33:00-05:00,181.83999633789062,181.8415069580078,181.7711944580078,181.8188018798828,55607,0.0,0.0
2024-01-05 13:34:00-05:00,181.82000732421875,181.89999389648438,181.814697265625,181.88999938964844,58654,0.0,0.0
2024-01-05 13:35:00-05:00,181.88999938964844,181.90499877929688,181.80499267578125,181.81199645996094,65614,0.0,0.0
2024-01-05 13:36:00-05:00,181.81500244140625,181.89999389648438,181.8076934814453,181.89500427246094,44314,0.0,0.0
2024-01-05 13:37:00-05:00,181.88999938964844,181.94000244140625,181.8800048828125,181.88999938964844,39895,0.0,0.0
2024-01-05 13:38:00-05:00,181.88999938964844,181.9499969482422,181.87010192871094,181.87010192871094,99669,0.0,0.0
2024-01-05 13:39:00-05:00,181.8800048828125,181.98989868164062,181.8699951171875,181.95140075683594,105588,0.0,0.0
2024-01-05 13:40:00-05:00,181.9499969482422,181.97999572753906,181.83999633789062,181.8719024658203,125894,0.0,0.0
2024-01-05 13:41:00-05:00,181.8800048828125,181.9600067138672,181.8800048828125,181.93499755859375,75801,0.0,0.0
2024-01-05 13:42:00-05:00,181.94000244140625,181.99000549316406,181.92999267578125,181.96499633789062,93492,0.0,0.0
2024-01-05 13:43:00-05:00,181.96499633789062,181.99000549316406,181.9499969482422,181.9600067138672,64693,0.0,0.0
2024-01-05 13:44:00-05:00,181.9600067138672,182.0,181.94000244140625,181.9949951171875,78398,0.0,0.0
2024-01-05 13:45:00-05:00,182.0,182.11709594726562,182.0,182.09689331054688,164782,0.0,0.0
2024-01-05 13:46:00-05:00,182.09500122070312,182.14999389648438,182.07000732421875,182.14999389648438,107726,0.0,0.0
2024-01-05 13:47:00-05:00,182.15499877929688,182.1649932861328,182.07000732421875,182.0749969482422,72640,0.0,0.0
2024-01-05 13:48:00-05:00,182.07000732421875,182.13499450683594,182.07000732421875,182.11349487304688,37626,0.0,0.0
2024-01-05 13:49:00-05:00,182.11749267578125,182.13999938964844,182.08999633789062,182.13999938964844,46668,0.0,0.0
2024-01-05 13:50:00-05:00,182.13499450683594,182.16000366210938,182.08270263671875,182.08270263671875,48057,0.0,0.0
2024-01-05 13:51:00-05:00,182.08999633789062,182.1199951171875,182.0500030517578,182.11000061035156,85225,0.0,0.0
2024-01-05 13:52:00-05:00,182.11000061035156,182.1699981689453,182.10000610351562,182.15499877929688,52312,0.0,0.0
2024-01-05 13:53:00-05:00,182.15499877929688,182.22999572753906,182.13999938964844,182.1699981689453,95466,0.0,0.0
2024-01-05 13:54:00-05:00,182.15499877929688,182.18499755859375,182.125,182.1741943359375,60957,0.0,0.0
2024-01-05 13:55:00-05:00,182.1667022705078,182.2100067138672,182.1199951171875,182.1929931640625,88047,0.0,0.0
2024-01-05 13:56:00-05:00,182.19500732421875,182.2100067138672,182.0500030517578,182.0800018310547,82519,0.0,0.0
2024-01-05 13:57:00-05:00,182.0998992919922,182.1199951171875,182.07000732421875,182.0749969482422,47014,0.0,0.0
2024-01-05 13:58:00-05:00,182.07000732421875,182.08999633789062,182.05999755859375,182.0749969482422,45290,0.0,0.0
2024-01-05 13:59:00-05:00,182.07000732421875,182.07749938964844,182.0200958251953,182.03500366210938,38357,0.0,0.0
2024-01-05 14:00:00-05:00,182.03500366210938,182.09500122070312,182.02999877929688,182.0915069580078,45263,0.0,0.0
2024-01-05 14:01:00-05:00,182.08999633789062,182.08999633789062,182.04010009765625,182.05999755859375,65387,0.0,0.0
2024-01-05 14:02:00-05:00,182.07000732421875,182.11500549316406,182.02999877929688,182.0749969482422,58564,0.0,0.0
2024-01-05 14:03:00-05:00,182.07000732421875,182.10499572753906,182.02999877929688,182.0552978515625,46936,0.0,0.0
2024-01-05 14:04:00-05:00,182.05999755859375,182.10000610351562,182.05499267578125,182.05499267578125,59963,0.0,0.0
2024-01-05 14:05:00-05:00,182.05029296875,182.08839416503906,182.00999450683594,182.0800018310547,58797,0.0,0.0
2024-01-05 14:06:00-05:00,182.08999633789062,182.11090087890625,182.0399932861328,182.07000732421875,37393,0.0,0.0
2024-01-05 14:07:00-05:00,182.0749969482422,182.16000366210938,182.0500030517578,182.1302032470703,58686,0.0,0.0
2024-01-05 14:08:00-05:00,182.1300048828125,182.1699981689453,182.10499572753906,182.15499877929688,54446,0.0,0.0
2024-01-05 14:09:00-05:00,182.16000366210938,182.1649932861328,182.0800018310547,182.0977020263672,78499,0.0,0.0
2024-01-05 14:10:00-05:00,182.09500122070312,182.10000610351562,182.02999877929688,182.0399932861328,109543,0.0,0.0
2024-01-05 14:11:00-05:00,182.0399932861328,182.0500030517578,181.99000549316406,182.01499938964844,68009,0.0,0.0
2024-01-05 14:12:00-05:00,182.01499938964844,182.04859924316406,181.97999572753906,181.9949951171875,64067,0.0,0.0
2024-01-05 14:13:00-05:00,181.99000549316406,182.0399932861328,181.97000122070312,181.97000122070312,58516,0.0,0.0
2024-01-05 14:14:00-05:00,181.96620178222656,182.139892578125,181.9499969482422,182.11599731445312,71127,0.0,0.0
2024-01-05 14:15:00-05:00,182.11500549316406,182.17999267578125,181.02999877929688,181.17999267578125,1017385,0.0,0.0
2024-01-05 14:16:00-05:00,181.17999267578125,181.4499969482422,181.02999877929688,181.25999450683594,766173,0.0,0.0
2024-01-05 14:17:00-05:00,181.27000427246094,181.58999633789062,181.0399932861328,181.0399932861328,601826,0.0,0.0
2024-01-05 14:18:00-05:00,181.0399932861328,181.08999633789062,180.4199981689453,180.56939697265625,859813,0.0,0.0
2024-01-05 14:19:00-05:00,180.5800018310547,181.19000244140625,180.55499267578125,180.83999633789062,553119,0.0,0.0
2024-01-05 14:20:00-05:00,180.83999633789062,181.1699981689453,180.66000366210938,180.9929962158203,358308,0.0,0.0
2024-01-05 14:21:00-05:00,181.00999450683594,181.02999877929688,180.61000061035156,180.97999572753906,381602,0.0,0.0
2024-01-05 14:22:00-05:00,180.99000549316406,181.1300048828125,180.75999450683594,180.86500549316406,382448,0.0,0.0
2024-01-05 14:23:00-05:00,180.86500549316406,181.05999755859375,180.61000061035156,180.80499267578125,302246,0.0,0.0
2024-01-05 14:24:00-05:00,180.80999755859375,181.00999450683594,180.67999267578125,180.9674072265625,245577,0.0,0.0
2024-01-05 14:25:00-05:00,180.97129821777344,181.03990173339844,180.74000549316406,180.91000366210938,246578,0.0,0.0
2024-01-05 14:26:00-05:00,180.9149932861328,181.3000030517578,180.88999938964844,181.25999450683594,333697,0.0,0.0
2024-01-05 14:27:00-05:00,181.25999450683594,181.27999877929688,180.97000122070312,181.03179931640625,234802,0.0,0.0
2024-01-05 14:28:00-05:00,181.039306640625,181.0399932861328,180.82000732421875,180.9499969482422,229113,0.0,0.0
2024-01-05 14:29:00-05:00,180.9499053955078,181.17999267578125,180.92999267578125,181.1199951171875,181956,0.0,0.0
2024-01-05 14:30:00-05:00,181.11000061035156,181.2100067138672,181.0800018310547,181.2100067138672,153455,0.0,0.0
2024-01-05 14:31:00-05:00,181.2100067138672,181.35000610351562,181.0800018310547,181.1199951171875,267573,0.0,0.0
2024-01-05 14:32:00-05:00,181.11000061035156,181.16000366210938,181.00999450683594,181.10000610351562,158266,0.0,0.0
2024-01-05 14:33:00-05:00,181.08999633789062,181.22999572753906,181.08999633789062,181.1815948486328,112880,0.0,0.0
2024-01-05 14:34:00-05:00,181.17999267578125,181.30999755859375,181.1750030517578,181.25999450683594,113251,0.0,0.0
2024-01-05 14:35:00-05:00,181.26480102539062,181.38999938964844,181.1699981689453,181.22000122070312,264212,0.0,0.0
2024-01-05 14:36:00-05:00,181.22000122070312,181.3800048828125,181.1999969482422,181.29010009765625,125267,0.0,0.0
2024-01-05 14:37:00-05:00,181.2899932861328,181.33999633789062,181.1300048828125,181.1699981689453,141921,0.0,0.0
2024-01-05 14:38:00-05:00,181.16000366210938,181.27000427246094,181.13999938964844,181.16310119628906,98566,0.0,0.0
2024-01-05 14:39:00-05:00,181.15989685058594,181.2100067138672,181.0500030517578,181.0749969482422,288537,0.0,0.0
2024-01-05 14:40:00-05:00,181.05999755859375,181.0800018310547,180.9199981689453,180.9550018310547,168173,0.0,0.0
2024-01-05 14:41:00-05:00,180.9600067138672,181.02670288085938,180.8896026611328,180.98489379882812,147623,0.0,0.0
2024-01-05 14:42:00-05:00,181.0,181.1199951171875,180.97999572753906,181.02000427246094,116257,0.0,0.0
2024-01-05 14:43:00-05:00,181.02000427246094,181.08160400390625,181.0,181.0800018310547,101896,0.0,0.0
2024-01-05 14:44:00-05:00,181.0850067138672,181.11000061035156,181.02000427246094,181.08999633789062,86173,0.0,0.0
2024-01-05 14:45:00-05:00,181.08999633789062,181.10000610351562,180.97000122070312,180.97999572753906,99051,0.0,0.0
2024-01-05 14:46:00-05:00,180.97140502929688,181.07000732421875,180.9499969482422,181.02000427246094,101357,0.0,0.0
2024-01-05 14:47:00-05:00,181.02000427246094,181.13999938964844,180.94000244140625,180.94000244140625,113056,0.0,0.0
2024-01-05 14:48:00-05:00,180.9488067626953,180.97999572753906,180.8336944580078,180.85000610351562,123326,0.0,0.0
2024-01-05 14:49:00-05:00,180.8520050048828,180.9499969482422,180.83999633789062,180.88999938964844,87291,0.0,0.0
2024-01-05 14:50:00-05:00,180.88999938964844,180.92999267578125,180.8000030517578,180.8000030517578,83329,0.0,0.0
2024-01-05 14:51:00-05:00,180.80929565429688,180.80929565429688,180.60000610351562,180.6501007080078,164944,0.0,0.0
2024-01-05 14:52:00-05:00,180.66000366210938,180.75,180.66000366210938,180.7100067138672,117040,0.0,0.0
2024-01-05 14:53:00-05:00,180.72000122070312,180.77000427246094,180.6699981689453,180.6945037841797,107236,0.0,0.0
2024-01-05 14:54:00-05:00,180.68499755859375,180.6999969482422,180.61000061035156,180.64999389648438,140720,0.0,0.0
2024-01-05 14:55:00-05:00,180.64999389648438,180.72999572753906,180.60000610351562,180.63999938964844,135342,0.0,0.0
2024-01-05 14:56:00-05:00,180.63999938964844,180.69000244140625,180.61000061035156,180.67840576171875,120137,0.0,0.0
2024-01-05 14:57:00-05:00,180.6699981689453,180.6750030517578,180.5,180.5050048828125,131736,0.0,0.0
2024-01-05 14:58:00-05:00,180.50999450683594,180.60000610351562,180.50770568847656,180.5697021484375,93522,0.0,0.0
2024-01-05 14:59:00-05:00,180.57000732421875,180.57000732421875,180.4700927734375,180.48500061035156,131603,0.0,0.0
2024-01-05 15:00:00-05:00,180.49000549316406,180.5,180.4600067138672,180.47999572753906,158287,0.0,0.0
2024-01-05 15:01:00-05:00,180.4799041748047,180.5500030517578,180.42999267578125,180.46499633789062,170656,0.0,0.0
2024-01-05 15:02:00-05:00,180.46499633789062,180.4875946044922,180.38999938964844,180.47500610351562,160824,0.0,0.0
2024-01-05 15:03:00-05:00,180.47500610351562,180.5,180.3000030517578,180.31500244140625,294192,0.0,0.0
2024-01-05 15:04:00-05:00,180.30999755859375,180.3699951171875,180.27000427246094,180.3000030517578,166273,0.0,0.0
2024-01-05 15:05:00-05:00,180.27999877929688,180.47000122070312,180.2700958251953,180.47000122070312,151393,0.0,0.0
2024-01-05 15:06:00-05:00,180.47500610351562,180.52000427246094,180.4001007080078,180.5,112940,0.0,0.0
2024-01-05 15:07:00-05:00,180.49839782714844,180.52999877929688,180.36500549316406,180.375,115190,0.0,0.0
2024-01-05 15:08:00-05:00,180.37010192871094,180.44000244140625,180.36000061035156,180.4116973876953,68867,0.0,0.0
2024-01-05 15:09:00-05:00,180.4149932861328,180.47999572753906,180.39500427246094,180.39500427246094,94221,0.0,0.0
2024-01-05 15:10:00-05:00,180.39500427246094,180.51950073242188,180.38499450683594,180.5050048828125,115264,0.0,0.0
2024-01-05 15:11:00-05:00,180.50999450683594,180.52499389648438,180.44000244140625,180.48500061035156,99812,0.0,0.0
2024-01-05 15:12:00-05:00,180.47999572753906,180.5500030517578,180.47999572753906,180.53500366210938,100682,0.0,0.0
2024-01-05 15:13:00-05:00,180.52000427246094,180.5800018310547,180.47000122070312,180.5399932861328,124285,0.0,0.0
2024-01-05 15:14:00-05:00,180.5301055908203,180.53500366210938,180.42999267578125,180.44500732421875,105270,0.0,0.0
2024-01-05 15:15:00-05:00,180.44000244140625,180.45799255371094,180.32000732421875,180.33999633789062,157166,0.0,0.0
2024-01-05 15:16:00-05:00,180.33999633789062,180.42990112304688,180.3300018310547,180.39320373535156,76843,0.0,0.0
2024-01-05 15:17:00-05:00,180.38999938964844,180.38999938964844,180.31500244140625,180.34500122070312,107984,0.0,0.0
2024-01-05 15:18:00-05:00,180.35000610351562,180.47500610351562,180.35000610351562,180.43499755859375,184026,0.0,0.0
2024-01-05 15:19:00-05:00,180.42999267578125,180.47000122070312,180.38999938964844,180.40499877929688,132758,0.0,0.0
2024-01-05 15:20:00-05:00,180.40499877929688,180.4499969482422,180.36000061035156,180.36000061035156,84315,0.0,0.0
2024-01-05 15:21:00-05:00,180.36199951171875,180.36199951171875,180.22000122070312,180.23500061035156,207023,0.0,0.0
2024-01-05 15:22:00-05:00,180.2301025390625,180.3699951171875,180.17999267578125,180.36000061035156,197194,0.0,0.0
2024-01-05 15:23:00-05:00,180.34500122070312,180.3800048828125,180.3000030517578,180.36500549316406,62990,0.0,0.0
2024-01-05 15:24:00-05:00,180.3699951171875,180.3701934814453,180.32000732421875,180.36500549316406,78074,0.0,0.0
2024-01-05 15:25:00-05:00,180.36500549316406,180.3800048828125,180.2899932861328,180.34500122070312,82918,0.0,0.0
2024-01-05 15:26:00-05:00,180.33999633789062,180.3800048828125,180.3300018310547,180.35000610351562,94065,0.0,0.0
2024-01-05 15:27:00-05:00,180.35000610351562,180.40499877929688,180.2899932861328,180.3000030517578,96372,0.0,0.0
2024-01-05 15:28:00-05:00,180.3000030517578,180.3350067138672,180.22000122070312,180.28500366210938,117941,0.0,0.0
2024-01-05 15:29:00-05:00,180.28500366210938,180.30999755859375,180.1699981689453,180.27999877929688,181617,0.0,0.0
2024-01-05 15:30:00-05:00,180.2799072265625,180.33999633789062,180.25999450683594,180.32009887695312,161219,0.0,0.0
2024-01-05 15:31:00-05:00,180.32000732421875,180.37989807128906,180.27000427246094,180.375,146142,0.0,0.0
2024-01-05 15:32:00-05:00,180.3699951171875,180.40499877929688,180.25,180.30999755859375,182013,0.0,0.0
2024-01-05 15:33:00-05:00,180.32000732421875,180.33999633789062,180.23809814453125,180.30999755859375,163177,0.0,0.0
2024-01-05 15:34:00-05:00,180.30999755859375,180.4250030517578,180.3000030517578,180.41189575195312,109610,0.0,0.0
2024-01-05 15:35:00-05:00,180.4199981689453,180.52999877929688,180.4149932861328,180.52999877929688,203696,0.0,0.0
2024-01-05 15:36:00-05:00,180.52499389648438,180.5399932861328,180.4499969482422,180.4949951171875,111817,0.0,0.0
2024-01-05 15:37:00-05:00,180.4915008544922,180.5,180.36000061035156,180.3800048828125,137084,0.0,0.0
2024-01-05 15:38:00-05:00,180.3800048828125,180.5050048828125,180.3800048828125,180.49000549316406,123197,0.0,0.0
2024-01-05 15:39:00-05:00,180.49899291992188,180.53500366210938,180.4700927734375,180.53500366210938,118694,0.0,0.0
2024-01-05 15:40:00-05:00,180.53500366210938,180.5449981689453,180.49009704589844,180.51980590820312,149893,0.0,0.0
2024-01-05 15:41:00-05:00,180.51499938964844,180.5800018310547,180.50999450683594,180.57980346679688,154407,0.0,0.0
2024-01-05 15:42:00-05:00,180.57000732421875,180.6300048828125,180.5699005126953,180.62950134277344,150368,0.0,0.0
2024-01-05 15:43:00-05:00,180.6300048828125,180.63999938964844,180.5399932861328,180.6116943359375,171690,0.0,0.0
2024-01-05 15:44:00-05:00,180.61500549316406,180.6999969482422,180.59500122070312,180.69729614257812,133638,0.0,0.0
2024-01-05 15:45:00-05:00,180.6999969482422,180.8000030517578,180.6999969482422,180.76499938964844,183708,0.0,0.0
2024-01-05 15:46:00-05:00,180.76499938964844,180.78500366210938,180.69000244140625,180.76010131835938,157035,0.0,0.0
2024-01-05 15:47:00-05:00,180.75999450683594,180.7899932861328,180.6999969482422,180.70880126953125,152432,0.0,0.0
2024-01-05 15:48:00-05:00,180.70889282226562,180.77999877929688,180.67999267578125,180.7698974609375,133339,0.0,0.0
2024-01-05 15:49:00-05:00,180.77000427246094,180.85769653320312,180.69000244140625,180.85000610351562,146894,0.0,0.0
2024-01-05 15:50:00-05:00,180.85000610351562,180.94000244140625,180.8000030517578,180.87010192871094,206570,0.0,0.0
2024-01-05 15:51:00-05:00,180.875,180.91000366210938,180.8300018310547,180.86000061035156,174238,0.0,0.0
2024-01-05 15:52:00-05:00,180.86500549316406,180.94000244140625,180.86500549316406,180.88499450683594,227785,0.0,0.0
2024-01-05 15:53:00-05:00,180.88499450683594,180.92999267578125,180.7899932861328,180.8144989013672,205383,0.0,0.0
2024-01-05 15:54:00-05:00,180.8105010986328,181.2100067138672,180.8105010986328,181.1199951171875,511557,0.0,0.0
2024-01-05 15:55:00-05:00,181.11500549316406,181.25999450683594,181.10000610351562,181.14500427246094,366249,0.0,0.0
2024-01-05 15:56:00-05:00,181.13999938964844,181.14990234375,181.05999755859375,181.05999755859375,267284,0.0,0.0
2024-01-05 15:57:00-05:00,181.06500244140625,181.10000610351562,181.02999877929688,181.0800018310547,380871,0.0,0.0
2024-01-05 15:58:00-05:00,181.0800018310547,181.17999267578125,181.0749969482422,181.16000366210938,438493,0.0,0.0
2024-01-05 15:59:00-05:00,181.1649932861328,181.19000244140625,181.00999450683594,181.1699981689453,1006989,0.0,0.0
